t	Vt	phi	theta	psi	PN	PE	H	ele	ail	rud	eng	H_cmd
33.334999	22.028208	0.000000	0.031911	0.000000	-223.975668	0.000000	6.106226	-1.449996	0.000000	0.000000	0.000000	6.938608
33.344999	22.026172	0.000000	0.033003	0.000000	-223.755821	0.000000	6.092544	-1.450983	0.000000	0.000000	0.000000	6.925162
33.354999	22.024137	0.000000	0.034095	0.000000	-223.535995	0.000000	6.078863	-1.451970	0.000000	0.000000	0.000000	6.911716
33.364999	22.022102	0.000000	0.035187	0.000000	-223.316189	0.000000	6.065184	-1.452957	0.000000	0.000000	0.000000	6.898273
33.374999	22.020067	0.000000	0.036280	0.000000	-223.096404	0.000000	6.051507	-1.453944	0.000000	0.000000	0.000000	6.884830
33.384999	22.018033	0.000000	0.037372	0.000000	-222.876638	0.000000	6.037830	-1.454931	0.000000	0.000000	0.000000	6.871388
33.399999	22.014983	0.000000	0.039011	0.000000	-222.547028	0.000000	6.017319	-1.455918	0.000000	0.000000	0.000000	6.857948
33.409999	22.012950	0.000000	0.040103	0.000000	-222.327314	0.000000	6.003646	-1.456906	0.000000	0.000000	0.000000	6.844509
33.419999	22.010917	0.000000	0.041196	0.000000	-222.107619	0.000000	5.989975	-1.457893	0.000000	0.000000	0.000000	6.831072
33.429999	22.008885	0.000000	0.042288	0.000000	-221.887945	0.000000	5.976305	-1.458881	0.000000	0.000000	0.000000	6.817635
33.439999	22.006853	0.000000	0.043381	0.000000	-221.668291	0.000000	5.962636	-1.459868	0.000000	0.000000	0.000000	6.804200
33.449999	22.004822	0.000000	0.044473	0.000000	-221.448658	0.000000	5.948969	-1.460856	0.000000	0.000000	0.000000	6.790766
33.459999	22.002791	0.000000	0.045566	0.000000	-221.229044	0.000000	5.935303	-1.461843	0.000000	0.000000	0.000000	6.777333
33.469999	22.000761	0.000000	0.046659	0.000000	-221.009451	0.000000	5.921639	-1.462831	0.000000	0.000000	0.000000	6.763902
33.484999	21.997716	0.000000	0.048298	0.000000	-220.680100	0.000000	5.901145	-1.464807	0.000000	0.000000	0.000000	6.737042
33.494999	21.995686	0.000000	0.049391	0.000000	-220.460557	0.000000	5.887484	-1.465795	0.000000	0.000000	0.000000	6.723615
33.504999	21.993657	0.000000	0.050484	0.000000	-220.241035	0.000000	5.873825	-1.466783	0.000000	0.000000	0.000000	6.710188
33.514999	21.991629	0.000000	0.051577	0.000000	-220.021533	0.000000	5.860167	-1.467771	0.000000	0.000000	0.000000	6.696763
33.524999	21.989601	0.000000	0.052670	0.000000	-219.802052	0.000000	5.846511	-1.468759	0.000000	0.000000	0.000000	6.683339
33.534999	21.987573	0.000000	0.053763	0.000000	-219.582590	0.000000	5.832855	-1.469747	0.000000	0.000000	0.000000	6.669916
33.544999	21.985546	0.000000	0.054856	0.000000	-219.363149	0.000000	5.819202	-1.470735	0.000000	0.000000	0.000000	6.656494
33.554999	21.983519	0.000000	0.055949	0.000000	-219.143728	0.000000	5.805549	-1.471723	0.000000	0.000000	0.000000	6.643074
33.564999	21.981492	0.000000	0.057042	0.000000	-218.924327	0.000000	5.791898	-1.472712	0.000000	0.000000	0.000000	6.629655
33.574999	21.979467	0.000000	0.058135	0.000000	-218.704947	0.000000	5.778249	-1.473700	0.000000	0.000000	0.000000	6.616237
33.584999	21.977441	0.000000	0.059228	0.000000	-218.485586	0.000000	5.764601	-1.474689	0.000000	0.000000	0.000000	6.602820
33.599999	21.974403	0.000000	0.060868	0.000000	-218.156584	0.000000	5.744131	-1.475677	0.000000	0.000000	0.000000	6.589405
33.609999	21.972379	0.000000	0.061961	0.000000	-217.937274	0.000000	5.730486	-1.476666	0.000000	0.000000	0.000000	6.575991
33.619999	21.970355	0.000000	0.063055	0.000000	-217.717984	0.000000	5.716843	-1.477654	0.000000	0.000000	0.000000	6.562578
33.629999	21.968331	0.000000	0.064148	0.000000	-217.498715	0.000000	5.703201	-1.478643	0.000000	0.000000	0.000000	6.549166
33.639999	21.966308	0.000000	0.065241	0.000000	-217.279465	0.000000	5.689561	-1.479632	0.000000	0.000000	0.000000	6.535756
33.649999	21.964285	0.000000	0.066335	0.000000	-217.060236	0.000000	5.675922	-1.480621	0.000000	0.000000	0.000000	6.522346
33.659999	21.962263	0.000000	0.067428	0.000000	-216.841027	0.000000	5.662284	-1.481610	0.000000	0.000000	0.000000	6.508938
33.669999	21.960241	0.000000	0.068522	0.000000	-216.621839	0.000000	5.648648	-1.482599	0.000000	0.000000	0.000000	6.495531
33.684999	21.957209	0.000000	0.070162	0.000000	-216.293093	0.000000	5.628196	-1.484577	0.000000	0.000000	0.000000	6.468722
33.694999	21.955188	0.000000	0.071256	0.000000	-216.073955	0.000000	5.614563	-1.485566	0.000000	0.000000	0.000000	6.455319
33.704999	21.953168	0.000000	0.072350	0.000000	-215.854837	0.000000	5.600932	-1.486555	0.000000	0.000000	0.000000	6.441917
33.714999	21.951148	0.000000	0.073443	0.000000	-215.635739	0.000000	5.587302	-1.487545	0.000000	0.000000	0.000000	6.428516
33.724999	21.949128	0.000000	0.074537	0.000000	-215.416661	0.000000	5.573673	-1.488534	0.000000	0.000000	0.000000	6.415117
33.734999	21.947109	0.000000	0.075631	0.000000	-215.197603	0.000000	5.560046	-1.489523	0.000000	0.000000	0.000000	6.401719
33.749999	21.944081	0.000000	0.077272	0.000000	-214.869054	0.000000	5.539608	-1.490513	0.000000	0.000000	0.000000	6.388322
33.754999	21.943072	0.000000	0.077819	0.000000	-214.759548	0.000000	5.532796	-1.491502	0.000000	0.000000	0.000000	6.374926
33.769999	21.940045	0.000000	0.079460	0.000000	-214.431060	0.000000	5.512362	-1.492492	0.000000	0.000000	0.000000	6.361532
33.779999	21.938028	0.000000	0.080554	0.000000	-214.212092	0.000000	5.498741	-1.493482	0.000000	0.000000	0.000000	6.348138
33.789999	21.936011	0.000000	0.081648	0.000000	-213.993145	0.000000	5.485121	-1.494471	0.000000	0.000000	0.000000	6.334746
33.799999	21.933995	0.000000	0.082742	0.000000	-213.774219	0.000000	5.471503	-1.495461	0.000000	0.000000	0.000000	6.321356
33.809999	21.931979	0.000000	0.083836	0.000000	-213.555312	0.000000	5.457886	-1.496451	0.000000	0.000000	0.000000	6.307966
33.819999	21.929964	0.000000	0.084930	0.000000	-213.336425	0.000000	5.444271	-1.497441	0.000000	0.000000	0.000000	6.294578
33.829999	21.927949	0.000000	0.086024	0.000000	-213.117559	0.000000	5.430657	-1.498431	0.000000	0.000000	0.000000	6.281191
33.839999	21.925934	0.000000	0.087119	0.000000	-212.898712	0.000000	5.417044	-1.499421	0.000000	0.000000	0.000000	6.267805
33.854999	21.922913	0.000000	0.088760	0.000000	-212.570480	0.000000	5.396628	-1.501401	0.000000	0.000000	0.000000	6.241037
33.864999	21.920899	0.000000	0.089854	0.000000	-212.351684	0.000000	5.383019	-1.502392	0.000000	0.000000	0.000000	6.227655
33.874999	21.918886	0.000000	0.090949	0.000000	-212.132908	0.000000	5.369411	-1.503382	0.000000	0.000000	0.000000	6.214274
33.884999	21.916873	0.000000	0.092043	0.000000	-211.914152	0.000000	5.355805	-1.504372	0.000000	0.000000	0.000000	6.200894
33.894999	21.914861	0.000000	0.093138	0.000000	-211.695416	0.000000	5.342200	-1.505363	0.000000	0.000000	0.000000	6.187516
33.904999	21.912849	0.000000	0.094232	0.000000	-211.476700	0.000000	5.328596	-1.506353	0.000000	0.000000	0.000000	6.174138
33.914999	21.910837	0.000000	0.095327	0.000000	-211.258004	0.000000	5.314994	-1.507344	0.000000	0.000000	0.000000	6.160762
33.929999	21.907821	0.000000	0.096969	0.000000	-210.929998	0.000000	5.294594	-1.508334	0.000000	0.000000	0.000000	6.147388
33.939999	21.905810	0.000000	0.098063	0.000000	-210.711352	0.000000	5.280995	-1.509325	0.000000	0.000000	0.000000	6.134014
33.949999	21.903800	0.000000	0.099158	0.000000	-210.492727	0.000000	5.267398	-1.510316	0.000000	0.000000	0.000000	6.120642
33.959999	21.901791	0.000000	0.100253	0.000000	-210.274121	0.000000	5.253802	-1.511307	0.000000	0.000000	0.000000	6.107271
33.969999	21.899782	0.000000	0.101348	0.000000	-210.055536	0.000000	5.240207	-1.512298	0.000000	0.000000	0.000000	6.093901
33.979999	21.897773	0.000000	0.102443	0.000000	-209.836970	0.000000	5.226614	-1.513288	0.000000	0.000000	0.000000	6.080532
33.989999	21.895765	0.000000	0.103537	0.000000	-209.618425	0.000000	5.213022	-1.514279	0.000000	0.000000	0.000000	6.067165
33.999999	21.893757	0.000000	0.104632	0.000000	-209.399899	0.000000	5.199432	-1.515271	0.000000	0.000000	0.000000	6.053798
34.009999	21.891749	0.000000	0.105727	0.000000	-209.181394	0.000000	5.185843	-1.516262	0.000000	0.000000	0.000000	6.040434
34.024999	21.888739	0.000000	0.107370	0.000000	-208.853673	0.000000	5.165462	-1.518244	0.000000	0.000000	0.000000	6.013707
34.034999	21.886733	0.000000	0.108465	0.000000	-208.635218	0.000000	5.151876	-1.519235	0.000000	0.000000	0.000000	6.000346
34.044999	21.884727	0.000000	0.109560	0.000000	-208.416783	0.000000	5.138292	-1.520227	0.000000	0.000000	0.000000	5.986986
34.054999	21.882721	0.000000	0.110655	0.000000	-208.198367	0.000000	5.124709	-1.521218	0.000000	0.000000	0.000000	5.973627
34.064999	21.880716	0.000000	0.111750	0.000000	-207.979972	0.000000	5.111128	-1.522210	0.000000	0.000000	0.000000	5.960269
34.074999	21.878711	0.000000	0.112845	0.000000	-207.761597	0.000000	5.097548	-1.523201	0.000000	0.000000	0.000000	5.946913
34.084999	21.876707	0.000000	0.113941	0.000000	-207.543242	0.000000	5.083969	-1.524193	0.000000	0.000000	0.000000	5.933558
34.094999	21.874703	0.000000	0.115036	0.000000	-207.324906	0.000000	5.070392	-1.525185	0.000000	0.000000	0.000000	5.920204
34.104999	21.872699	0.000000	0.116131	0.000000	-207.106591	0.000000	5.056816	-1.526176	0.000000	0.000000	0.000000	5.906851
34.119999	21.869695	0.000000	0.117774	0.000000	-206.779155	0.000000	5.036455	-1.527168	0.000000	0.000000	0.000000	5.893500
34.129999	21.867693	0.000000	0.118870	0.000000	-206.560890	0.000000	5.022882	-1.528160	0.000000	0.000000	0.000000	5.880149
34.139999	21.865691	0.000000	0.119965	0.000000	-206.342645	0.000000	5.009311	-1.529152	0.000000	0.000000	0.000000	5.866800
34.149999	21.863689	0.000000	0.121061	0.000000	-206.124419	0.000000	4.995742	-1.530144	0.000000	0.000000	0.000000	5.853452
34.159999	21.861688	0.000000	0.122157	0.000000	-205.906214	0.000000	4.982173	-1.531136	0.000000	0.000000	0.000000	5.840106
34.169999	21.859687	0.000000	0.123252	0.000000	-205.688028	0.000000	4.968606	-1.532128	0.000000	0.000000	0.000000	5.826760
34.184999	21.856687	0.000000	0.124896	0.000000	-205.360788	0.000000	4.948259	-1.534113	0.000000	0.000000	0.000000	5.800073
34.194999	21.854687	0.000000	0.125991	0.000000	-205.142652	0.000000	4.934695	-1.535105	0.000000	0.000000	0.000000	5.786731
34.204999	21.852688	0.000000	0.127087	0.000000	-204.924536	0.000000	4.921133	-1.536097	0.000000	0.000000	0.000000	5.773391
34.214999	21.850689	0.000000	0.128183	0.000000	-204.706441	0.000000	4.907572	-1.537090	0.000000	0.000000	0.000000	5.760052
34.224999	21.848691	0.000000	0.129279	0.000000	-204.488365	0.000000	4.894013	-1.538082	0.000000	0.000000	0.000000	5.746714
34.234999	21.846693	0.000000	0.130375	0.000000	-204.270309	0.000000	4.880455	-1.539075	0.000000	0.000000	0.000000	5.733377
34.244999	21.844695	0.000000	0.131471	0.000000	-204.052273	0.000000	4.866898	-1.540067	0.000000	0.000000	0.000000	5.720041
34.254999	21.842698	0.000000	0.132567	0.000000	-203.834257	0.000000	4.853343	-1.541060	0.000000	0.000000	0.000000	5.706707
34.264999	21.840702	0.000000	0.133663	0.000000	-203.616261	0.000000	4.839789	-1.542053	0.000000	0.000000	0.000000	5.693373
34.279999	21.837707	0.000000	0.135307	0.000000	-203.289304	0.000000	4.819461	-1.543046	0.000000	0.000000	0.000000	5.680041
34.289999	21.835712	0.000000	0.136403	0.000000	-203.071358	0.000000	4.805911	-1.544038	0.000000	0.000000	0.000000	5.666711
34.299999	21.833716	0.000000	0.137499	0.000000	-202.853432	0.000000	4.792362	-1.545031	0.000000	0.000000	0.000000	5.653381
34.309999	21.831722	0.000000	0.138595	0.000000	-202.635525	0.000000	4.778814	-1.546024	0.000000	0.000000	0.000000	5.640053
34.319999	21.829727	0.000000	0.139691	0.000000	-202.417639	0.000000	4.765268	-1.547017	0.000000	0.000000	0.000000	5.626726
34.329999	21.827733	0.000000	0.140788	0.000000	-202.199772	0.000000	4.751723	-1.548011	0.000000	0.000000	0.000000	5.613400
34.339999	21.825740	0.000000	0.141884	0.000000	-201.981925	0.000000	4.738179	-1.549004	0.000000	0.000000	0.000000	5.600075
34.354999	21.822750	0.000000	0.143528	0.000000	-201.655193	0.000000	4.717867	-1.550990	0.000000	0.000000	0.000000	5.573429
34.364999	21.820758	0.000000	0.144625	0.000000	-201.437395	0.000000	4.704326	-1.551984	0.000000	0.000000	0.000000	5.560108
34.374999	21.818766	0.000000	0.145721	0.000000	-201.219618	0.000000	4.690788	-1.552977	0.000000	0.000000	0.000000	5.546788
34.384999	21.816774	0.000000	0.146818	0.000000	-201.001861	0.000000	4.677250	-1.553971	0.000000	0.000000	0.000000	5.533470
34.394999	21.814783	0.000000	0.147914	0.000000	-200.784124	0.000000	4.663714	-1.554964	0.000000	0.000000	0.000000	5.520152
34.404999	21.812792	0.000000	0.149011	0.000000	-200.566406	0.000000	4.650180	-1.555958	0.000000	0.000000	0.000000	5.506836
34.414999	21.810801	0.000000	0.150108	0.000000	-200.348708	0.000000	4.636646	-1.556951	0.000000	0.000000	0.000000	5.493521
34.424999	21.808811	0.000000	0.151204	0.000000	-200.131030	0.000000	4.623114	-1.557945	0.000000	0.000000	0.000000	5.480208
34.434999	21.806822	0.000000	0.152301	0.000000	-199.913372	0.000000	4.609584	-1.558939	0.000000	0.000000	0.000000	5.466895
34.444999	21.804833	0.000000	0.153398	0.000000	-199.695734	0.000000	4.596055	-1.559933	0.000000	0.000000	0.000000	5.453584
34.459999	21.801850	0.000000	0.155043	0.000000	-199.369314	0.000000	4.575763	-1.560927	0.000000	0.000000	0.000000	5.440274
34.469999	21.799862	0.000000	0.156140	0.000000	-199.151726	0.000000	4.562238	-1.561921	0.000000	0.000000	0.000000	5.426965
34.479999	21.797874	0.000000	0.157237	0.000000	-198.934157	0.000000	4.548713	-1.562915	0.000000	0.000000	0.000000	5.413657
34.489999	21.795887	0.000000	0.158334	0.000000	-198.716608	0.000000	4.535190	-1.563909	0.000000	0.000000	0.000000	5.400351
34.499999	21.793900	0.000000	0.159431	0.000000	-198.499079	0.000000	4.521669	-1.564903	0.000000	0.000000	0.000000	5.387045
34.509999	21.791913	0.000000	0.160528	0.000000	-198.281570	0.000000	4.508148	-1.565897	0.000000	0.000000	0.000000	5.373741
34.519999	21.789927	0.000000	0.161625	0.000000	-198.064080	0.000000	4.494629	-1.566891	0.000000	0.000000	0.000000	5.360438
34.529999	21.787942	0.000000	0.162722	0.000000	-197.846611	0.000000	4.481112	-1.567886	0.000000	0.000000	0.000000	5.347137
34.539999	21.785956	0.000000	0.163819	0.000000	-197.629161	0.000000	4.467596	-1.568880	0.000000	0.000000	0.000000	5.333836
34.549999	21.783972	0.000000	0.164916	0.000000	-197.411731	0.000000	4.454081	-1.569875	0.000000	0.000000	0.000000	5.320537
34.559999	21.781987	0.000000	0.166013	0.000000	-197.194321	0.000000	4.440567	-1.570869	0.000000	0.000000	0.000000	5.307239
34.574999	21.779012	0.000000	0.167659	0.000000	-196.868242	0.000000	4.420300	-1.572858	0.000000	0.000000	0.000000	5.280647
34.584999	21.777028	0.000000	0.168756	0.000000	-196.650882	0.000000	4.406789	-1.573853	0.000000	0.000000	0.000000	5.267353
34.594999	21.775045	0.000000	0.169854	0.000000	-196.433541	0.000000	4.393281	-1.574848	0.000000	0.000000	0.000000	5.254059
34.604999	21.773063	0.000000	0.170951	0.000000	-196.216219	0.000000	4.379773	-1.575843	0.000000	0.000000	0.000000	5.240767
34.614999	21.771081	0.000000	0.172049	0.000000	-195.998918	0.000000	4.366267	-1.576838	0.000000	0.000000	0.000000	5.227477
34.624999	21.769099	0.000000	0.173146	0.000000	-195.781636	0.000000	4.352763	-1.577833	0.000000	0.000000	0.000000	5.214187
34.634999	21.767118	0.000000	0.174244	0.000000	-195.564375	0.000000	4.339259	-1.578828	0.000000	0.000000	0.000000	5.200899
34.644999	21.765137	0.000000	0.175341	0.000000	-195.347132	0.000000	4.325758	-1.579823	0.000000	0.000000	0.000000	5.187612
34.654999	21.763157	0.000000	0.176439	0.000000	-195.129910	0.000000	4.312257	-1.580818	0.000000	0.000000	0.000000	5.174326
34.664999	21.761177	0.000000	0.177536	0.000000	-194.912708	0.000000	4.298758	-1.581813	0.000000	0.000000	0.000000	5.161041
34.674999	21.759197	0.000000	0.178634	0.000000	-194.695525	0.000000	4.285260	-1.582808	0.000000	0.000000	0.000000	5.147758
34.684999	21.757218	0.000000	0.179732	0.000000	-194.478362	0.000000	4.271763	-1.583804	0.000000	0.000000	0.000000	5.134476
34.699999	21.754250	0.000000	0.181379	0.000000	-194.152654	0.000000	4.251521	-1.584799	0.000000	0.000000	0.000000	5.121194
34.709999	21.752272	0.000000	0.182476	0.000000	-193.935540	0.000000	4.238028	-1.585795	0.000000	0.000000	0.000000	5.107915
34.719999	21.750294	0.000000	0.183574	0.000000	-193.718446	0.000000	4.224536	-1.586790	0.000000	0.000000	0.000000	5.094636
34.729999	21.748317	0.000000	0.184672	0.000000	-193.501372	0.000000	4.211046	-1.587786	0.000000	0.000000	0.000000	5.081359
34.739999	21.746340	0.000000	0.185770	0.000000	-193.284318	0.000000	4.197557	-1.588781	0.000000	0.000000	0.000000	5.068082
34.754999	21.743376	0.000000	0.187417	0.000000	-192.958773	0.000000	4.177326	-1.590773	0.000000	0.000000	0.000000	5.041533
34.764999	21.741400	0.000000	0.188515	0.000000	-192.741767	0.000000	4.163840	-1.591769	0.000000	0.000000	0.000000	5.028261
34.774999	21.739425	0.000000	0.189613	0.000000	-192.524782	0.000000	4.150356	-1.592764	0.000000	0.000000	0.000000	5.014989
34.784999	21.737450	0.000000	0.190711	0.000000	-192.307816	0.000000	4.136873	-1.593760	0.000000	0.000000	0.000000	5.001719
34.794999	21.735475	0.000000	0.191810	0.000000	-192.090870	0.000000	4.123392	-1.594756	0.000000	0.000000	0.000000	4.988450
34.804999	21.733501	0.000000	0.192908	0.000000	-191.873944	0.000000	4.109911	-1.595752	0.000000	0.000000	0.000000	4.975182
34.814999	21.731527	0.000000	0.194006	0.000000	-191.657037	0.000000	4.096433	-1.596749	0.000000	0.000000	0.000000	4.961916
34.829999	21.728567	0.000000	0.195654	0.000000	-191.331714	0.000000	4.076217	-1.597745	0.000000	0.000000	0.000000	4.948650
34.839999	21.726595	0.000000	0.196752	0.000000	-191.114856	0.000000	4.062741	-1.598741	0.000000	0.000000	0.000000	4.935386
34.849999	21.724622	0.000000	0.197850	0.000000	-190.898018	0.000000	4.049267	-1.599737	0.000000	0.000000	0.000000	4.922123
34.859999	21.722650	0.000000	0.198949	0.000000	-190.681200	0.000000	4.035794	-1.600734	0.000000	0.000000	0.000000	4.908862
34.869999	21.720679	0.000000	0.200047	0.000000	-190.464402	0.000000	4.022323	-1.601730	0.000000	0.000000	0.000000	4.895601
34.879999	21.718708	0.000000	0.201146	0.000000	-190.247623	0.000000	4.008853	-1.602727	0.000000	0.000000	0.000000	4.882342
34.889999	21.716737	0.000000	0.202244	0.000000	-190.030864	0.000000	3.995384	-1.603723	0.000000	0.000000	0.000000	4.869083
34.899999	21.714767	0.000000	0.203343	0.000000	-189.814124	0.000000	3.981917	-1.604720	0.000000	0.000000	0.000000	4.855827
34.909999	21.712797	0.000000	0.204442	0.000000	-189.597404	0.000000	3.968451	-1.605716	0.000000	0.000000	0.000000	4.842571
34.919999	21.710828	0.000000	0.205540	0.000000	-189.380704	0.000000	3.954986	-1.606713	0.000000	0.000000	0.000000	4.829316
34.934999	21.707875	0.000000	0.207188	0.000000	-189.055690	0.000000	3.934792	-1.608707	0.000000	0.000000	0.000000	4.802811
34.944999	21.705906	0.000000	0.208287	0.000000	-188.839039	0.000000	3.921330	-1.609704	0.000000	0.000000	0.000000	4.789560
34.954999	21.703938	0.000000	0.209386	0.000000	-188.622408	0.000000	3.907870	-1.610701	0.000000	0.000000	0.000000	4.776310
34.964999	21.701971	0.000000	0.210485	0.000000	-188.405796	0.000000	3.894412	-1.611698	0.000000	0.000000	0.000000	4.763061
34.974999	21.700004	0.000000	0.211584	0.000000	-188.189204	0.000000	3.880955	-1.612695	0.000000	0.000000	0.000000	4.749814
34.984999	21.698037	0.000000	0.212683	0.000000	-187.972631	0.000000	3.867499	-1.613692	0.000000	0.000000	0.000000	4.736568
34.994999	21.696071	0.000000	0.213782	0.000000	-187.756078	0.000000	3.854044	-1.614689	0.000000	0.000000	0.000000	4.723323
35.004999	21.694105	0.000000	0.214881	0.000000	-187.539545	0.000000	3.840591	-1.615686	0.000000	0.000000	0.000000	4.710079
35.014999	21.692139	0.000000	0.215980	0.000000	-187.323031	0.000000	3.827139	-1.616684	0.000000	0.000000	0.000000	4.696837
35.029999	21.689192	0.000000	0.217629	0.000000	-186.998297	0.000000	3.806964	-1.617681	0.000000	0.000000	0.000000	4.683595
35.034999	21.688210	0.000000	0.218178	0.000000	-186.890063	0.000000	3.800239	-1.618679	0.000000	0.000000	0.000000	4.670355
35.049999	21.685264	0.000000	0.219827	0.000000	-186.565387	0.000000	3.780068	-1.619676	0.000000	0.000000	0.000000	4.657116
35.059999	21.683300	0.000000	0.220926	0.000000	-186.348962	0.000000	3.766622	-1.620674	0.000000	0.000000	0.000000	4.643879
35.069999	21.681337	0.000000	0.222026	0.000000	-186.132556	0.000000	3.753178	-1.621671	0.000000	0.000000	0.000000	4.630642
35.079999	21.679374	0.000000	0.223125	0.000000	-185.916170	0.000000	3.739735	-1.622669	0.000000	0.000000	0.000000	4.617407
35.089999	21.677412	0.000000	0.224224	0.000000	-185.699803	0.000000	3.726293	-1.623667	0.000000	0.000000	0.000000	4.604172
35.099999	21.675450	0.000000	0.225324	0.000000	-185.483456	0.000000	3.712852	-1.624664	0.000000	0.000000	0.000000	4.590940
35.109999	21.673488	0.000000	0.226423	0.000000	-185.267128	0.000000	3.699413	-1.625662	0.000000	0.000000	0.000000	4.577708
35.119999	21.671527	0.000000	0.227523	0.000000	-185.050820	0.000000	3.685976	-1.626660	0.000000	0.000000	0.000000	4.564477
35.134999	21.668586	0.000000	0.229172	0.000000	-184.726394	0.000000	3.665821	-1.628656	0.000000	0.000000	0.000000	4.538020
35.144999	21.666626	0.000000	0.230272	0.000000	-184.510135	0.000000	3.652387	-1.629654	0.000000	0.000000	0.000000	4.524793
35.154999	21.664666	0.000000	0.231371	0.000000	-184.293896	0.000000	3.638954	-1.630653	0.000000	0.000000	0.000000	4.511567
35.164999	21.662707	0.000000	0.232471	0.000000	-184.077676	0.000000	3.625522	-1.631651	0.000000	0.000000	0.000000	4.498342
35.174999	21.660748	0.000000	0.233571	0.000000	-183.861475	0.000000	3.612092	-1.632649	0.000000	0.000000	0.000000	4.485119
35.184999	21.658790	0.000000	0.234671	0.000000	-183.645294	0.000000	3.598663	-1.633648	0.000000	0.000000	0.000000	4.471897
35.194999	21.656832	0.000000	0.235770	0.000000	-183.429133	0.000000	3.585235	-1.634646	0.000000	0.000000	0.000000	4.458676
35.204999	21.654874	0.000000	0.236870	0.000000	-183.212991	0.000000	3.571809	-1.635644	0.000000	0.000000	0.000000	4.445456
35.214999	21.652917	0.000000	0.237970	0.000000	-182.996868	0.000000	3.558384	-1.636643	0.000000	0.000000	0.000000	4.432237
35.229999	21.649982	0.000000	0.239620	0.000000	-182.672721	0.000000	3.538249	-1.637642	0.000000	0.000000	0.000000	4.419020
35.239999	21.648025	0.000000	0.240720	0.000000	-182.456648	0.000000	3.524827	-1.638640	0.000000	0.000000	0.000000	4.405804
35.249999	21.646070	0.000000	0.241820	0.000000	-182.240594	0.000000	3.511407	-1.639639	0.000000	0.000000	0.000000	4.392589
35.259999	21.644114	0.000000	0.242920	0.000000	-182.024559	0.000000	3.497988	-1.640638	0.000000	0.000000	0.000000	4.379375
35.269999	21.642159	0.000000	0.244020	0.000000	-181.808544	0.000000	3.484570	-1.641637	0.000000	0.000000	0.000000	4.366162
35.279999	21.640205	0.000000	0.245120	0.000000	-181.592549	0.000000	3.471154	-1.642635	0.000000	0.000000	0.000000	4.352951
35.294999	21.637274	0.000000	0.246771	0.000000	-181.268592	0.000000	3.451032	-1.644633	0.000000	0.000000	0.000000	4.326531
35.299999	21.636297	0.000000	0.247321	0.000000	-181.160616	0.000000	3.444325	-1.644633	0.000000	0.000000	0.000000	4.326531
35.309999	21.634344	0.000000	0.248421	0.000000	-180.944679	0.000000	3.430913	-1.645632	0.000000	0.000000	0.000000	4.313323
35.324999	21.631414	0.000000	0.250072	0.000000	-180.620810	0.000000	3.410797	-1.647631	0.000000	0.000000	0.000000	4.286911
35.334999	21.629462	0.000000	0.251172	0.000000	-180.404922	0.000000	3.397388	-1.648630	0.000000	0.000000	0.000000	4.273707
35.344999	21.627510	0.000000	0.252272	0.000000	-180.189053	0.000000	3.383980	-1.649629	0.000000	0.000000	0.000000	4.260504
35.354999	21.625559	0.000000	0.253373	0.000000	-179.973203	0.000000	3.370574	-1.650629	0.000000	0.000000	0.000000	4.247302
35.364999	21.623608	0.000000	0.254473	0.000000	-179.757373	0.000000	3.357169	-1.651628	0.000000	0.000000	0.000000	4.234101
35.374999	21.621657	0.000000	0.255574	0.000000	-179.541563	0.000000	3.343765	-1.652628	0.000000	0.000000	0.000000	4.220902
35.384999	21.619707	0.000000	0.256674	0.000000	-179.325772	0.000000	3.330363	-1.653627	0.000000	0.000000	0.000000	4.207703
35.399999	21.616782	0.000000	0.258325	0.000000	-179.002122	0.000000	3.310262	-1.654627	0.000000	0.000000	0.000000	4.194506
35.409999	21.614833	0.000000	0.259426	0.000000	-178.786379	0.000000	3.296863	-1.655626	0.000000	0.000000	0.000000	4.181310
35.419999	21.612884	0.000000	0.260527	0.000000	-178.570656	0.000000	3.283465	-1.656626	0.000000	0.000000	0.000000	4.168116
35.429999	21.610936	0.000000	0.261628	0.000000	-178.354953	0.000000	3.270069	-1.657626	0.000000	0.000000	0.000000	4.154922
35.439999	21.608988	0.000000	0.262728	0.000000	-178.139269	0.000000	3.256674	-1.658626	0.000000	0.000000	0.000000	4.141730
35.449999	21.607040	0.000000	0.263829	0.000000	-177.923604	0.000000	3.243280	-1.659626	0.000000	0.000000	0.000000	4.128538
35.459999	21.605093	0.000000	0.264930	0.000000	-177.707959	0.000000	3.229888	-1.660626	0.000000	0.000000	0.000000	4.115348
35.469999	21.603146	0.000000	0.266031	0.000000	-177.492333	0.000000	3.216497	-1.661626	0.000000	0.000000	0.000000	4.102159
35.479999	21.601200	0.000000	0.267132	0.000000	-177.276727	0.000000	3.203107	-1.662626	0.000000	0.000000	0.000000	4.088972
35.494999	21.598281	0.000000	0.268784	0.000000	-176.953354	0.000000	3.183025	-1.664626	0.000000	0.000000	0.000000	4.062600
35.504999	21.596336	0.000000	0.269885	0.000000	-176.737796	0.000000	3.169639	-1.665626	0.000000	0.000000	0.000000	4.049416
35.514999	21.594391	0.000000	0.270986	0.000000	-176.522258	0.000000	3.156254	-1.666627	0.000000	0.000000	0.000000	4.036233
35.524999	21.592446	0.000000	0.272087	0.000000	-176.306738	0.000000	3.142870	-1.667627	0.000000	0.000000	0.000000	4.023051
